date,demand,civilians_rank,distance,AverageTemp,AverageWindSpeed,Precipitation,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-5},w_{t-1}_trend,w_{t-1}_seasonality
2014-02-11,9,2,218.85776293262634,13.885714285714284,8.850000000000001,0.0,13.0,10.0,13.0,12.0,4.0,-15.305319040645172,0.03324961362238721
2014-02-18,9,3,204.7022408968745,16.214285714285715,10.114285714285714,26.2,9.0,13.0,10.0,13.0,12.0,-14.513977319743347,13.410494681014091
2014-02-25,7,1,286.27106063670925,17.228571428571428,12.750000000000002,7.1,9.0,9.0,13.0,10.0,13.0,-13.722635598841523,-2.4686705080044726
2014-03-04,6,2,294.488256667718,17.085714285714285,15.857142857142856,7.1,7.0,9.0,9.0,13.0,10.0,-12.931293877939698,0.5720360978487664
2014-03-11,20,3,265.30447970367806,19.285714285714285,17.585714285714285,19.1,6.0,7.0,9.0,9.0,13.0,-12.139952157037872,1.6159478319071343
2014-03-18,11,2,174.03377815168443,15.957142857142857,16.657142857142855,22.200000000000003,20.0,6.0,7.0,9.0,9.0,-11.348610436136047,3.6951159762219126
2014-03-25,10,4,272.1721601004583,17.942857142857143,10.564285714285715,0.6,11.0,20.0,6.0,7.0,9.0,-10.557268715234223,-0.12635690510433628
2014-04-01,14,2,343.7413262394232,16.585714285714285,14.578571428571431,0.0,10.0,11.0,20.0,6.0,7.0,-9.765926994332396,-7.614496453097254
2014-04-08,13,4,291.0480789590852,19.04285714285714,13.785714285714286,0.3,14.0,10.0,11.0,20.0,6.0,-8.974585273430574,-1.5834052318594016
2014-04-15,15,4,159.08227711159182,18.585714285714285,14.014285714285714,17.3,13.0,14.0,10.0,11.0,20.0,-8.183243552528747,-2.2221858054933437
2014-04-22,17,2,216.76438695832738,21.185714285714283,12.871428571428572,0.3,15.0,13.0,14.0,10.0,11.0,-7.391901831626923,-3.8096843278452335
2014-04-29,8,3,155.21691544524535,22.142857142857142,12.978571428571428,0.3,17.0,15.0,13.0,14.0,10.0,-6.600560110725098,-5.345900798915076
2014-05-06,8,3,187.4942119712016,23.72857142857143,14.592857142857143,0.0,8.0,17.0,15.0,13.0,14.0,-5.809218389823274,-9.907758295625936
2014-05-13,20,3,233.2570447219428,20.785714285714285,14.242857142857144,26.9,8.0,8.0,17.0,15.0,13.0,-5.017876668921449,-11.825385023106028
2014-05-20,19,3,187.29112172943826,21.599999999999998,14.714285714285714,0.3,20.0,8.0,8.0,17.0,15.0,-4.226534948019623,-8.079550212124587
2014-05-27,13,1,196.81623481867055,22.685714285714287,11.950000000000001,0.8,19.0,20.0,8.0,8.0,17.0,-3.4351932271177983,-4.000382067809808
2014-06-03,15,2,243.04062536849196,24.128571428571433,15.85714285714286,0.3,13.0,19.0,20.0,8.0,8.0,-2.6438515062159738,-6.2289062311873415
2014-06-10,17,2,404.9188614419678,25.38571428571429,17.45,0.0,15.0,13.0,19.0,20.0,8.0,-1.8525097853141492,-4.072815009949495
2014-06-17,17,3,209.32060217530034,24.82857142857143,13.092857142857143,0.0,17.0,15.0,13.0,19.0,20.0,-1.0611680644123247,-10.916723788711636
2014-06-24,9,1,147.42485303268788,25.985714285714284,16.885714285714283,0.0,17.0,17.0,15.0,13.0,19.0,-0.2698263435104984,18.909239227398007
2014-07-01,6,2,166.79307191144676,26.91428571428571,15.285714285714286,0.0,9.0,17.0,17.0,15.0,13.0,0.5215153773913261,10.401868910174326
2014-07-08,8,1,137.37682519833885,27.314285714285713,16.428571428571427,0.0,6.0,9.0,17.0,17.0,15.0,1.312857098293149,-5.974091150639105
2014-07-15,7,2,140.48754077511217,27.871428571428574,16.885714285714283,0.0,8.0,6.0,9.0,17.0,17.0,2.104198819194975,5.253190146495123
2014-07-22,15,3,155.94506986717172,28.028571428571432,19.657142857142855,0.0,7.0,8.0,6.0,9.0,17.0,2.8955405400968015,-4.509949428861646
2014-07-29,10,2,298.2069429921869,27.942857142857147,18.15,0.0,15.0,7.0,8.0,6.0,9.0,3.6868822609986243,1.335885354755941
2014-08-05,1,3,139.67325438478147,28.028571428571432,19.064285714285717,0.0,10.0,15.0,7.0,8.0,6.0,4.478223981900451,11.050309881963274
2014-08-12,13,1,160.70036123242247,28.400000000000006,16.55,0.0,1.0,10.0,15.0,7.0,8.0,13.480769230769232,7.758435797284182
2014-08-19,13,4,179.3079987275705,28.657142857142862,16.435714285714287,0.0,13.0,1.0,10.0,15.0,7.0,13.576923076923078,0.9353588468434084
2014-08-26,7,2,163.36695528913728,28.500000000000004,11.714285714285712,0.0,13.0,13.0,1.0,10.0,15.0,13.605769230769232,0.7308716399923785
2014-09-02,12,1,159.43086895464594,29.442857142857143,14.014285714285714,0.0,7.0,13.0,13.0,1.0,10.0,13.53846153846154,2.9206152023721126
2014-09-09,4,2,226.75540812776185,28.571428571428577,11.6,0.0,12.0,7.0,13.0,13.0,1.0,13.644230769230772,-3.5787437993507165
2014-09-16,22,2,146.16026314925142,28.1,15.164285714285716,0.0,4.0,12.0,7.0,13.0,13.0,13.653846153846153,-4.026820749791494
2014-09-23,6,1,180.4157656082704,27.7,14.235714285714286,0.0,22.0,4.0,12.0,7.0,13.0,13.586538461538462,-13.112718213052785
2014-09-30,21,1,276.47272386661024,26.599999999999998,22.300000000000004,16.0,6.0,22.0,4.0,12.0,7.0,13.528846153846152,0.14112791342951847
2014-10-07,13,3,139.14599222517793,25.342857142857138,13.192857142857141,8.9,21.0,6.0,22.0,4.0,12.0,13.490384615384615,-10.23323108829331
