date,demand,civilians_rank,distance,AverageTemp,AverageWindSpeed,Precipitation,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-5},w_{t-1}_trend,w_{t-1}_seasonality
2015-03-03,177,2,543.890244487772,16.928571428571427,14.578571428571431,4.8,164.0,98.0,145.0,177.0,167.0,121.81730769230771,-13.646211125540946
2015-03-10,162,1,676.429951648845,18.342857142857145,9.421428571428573,0.3,177.0,164.0,98.0,145.0,177.0,122.6923076923077,10.096715318230705
2015-03-17,186,1,289.4455708326017,16.52857142857143,14.585714285714287,6.3,162.0,177.0,164.0,98.0,145.0,123.44230769230771,-16.31099926363866
2015-03-24,165,3,293.8561287895166,16.285714285714285,20.45714285714286,6.6,186.0,162.0,177.0,164.0,98.0,124.29807692307695,0.44154256474838216
2015-03-31,176,2,406.2429033418857,18.814285714285717,12.757142857142856,2.6,165.0,186.0,162.0,177.0,164.0,125.37500000000001,16.88318695723799
2015-04-07,165,1,249.80694004045944,18.32857142857143,15.171428571428574,0.0,176.0,165.0,186.0,162.0,177.0,125.50000000000001,32.64534417024041
2015-04-14,130,1,339.2408266600142,16.52857142857143,18.949999999999996,27.800000000000004,165.0,176.0,165.0,186.0,162.0,126.08653846153847,-2.919421693680227
2015-04-21,137,2,235.8041949035175,18.885714285714283,15.75,0.6,130.0,165.0,176.0,165.0,186.0,127.25961538461537,8.983761160347846
2015-04-28,143,3,334.6220287735815,19.428571428571427,19.29285714285714,1.3,137.0,130.0,165.0,176.0,165.0,128.73076923076923,4.858097860529761
2015-05-05,110,3,147.75232744458893,21.04285714285714,14.242857142857144,0.6,143.0,137.0,130.0,165.0,176.0,131.18269230769232,12.302947381224486
2015-05-12,111,3,260.7197065295859,21.814285714285717,12.064285714285715,2.3,110.0,143.0,137.0,130.0,165.0,132.98076923076925,-19.9925877134654
2015-05-19,111,1,160.72669000091332,24.74285714285714,13.442857142857145,3.1,111.0,110.0,143.0,137.0,130.0,134.17307692307696,-13.615045885078361
2015-05-26,123,3,416.49747286204354,24.2,14.135714285714286,0.6,111.0,111.0,110.0,143.0,137.0,134.7019230769231,-7.878529697716953
2015-06-02,122,1,504.7370928507237,24.6,15.742857142857144,3.0,123.0,111.0,111.0,110.0,143.0,135.28846153846155,-11.494577612919644
2015-06-09,127,2,147.8564842497624,24.585714285714285,11.828571428571427,0.0,122.0,123.0,111.0,111.0,110.0,136.35576923076923,26.193861651364838
2015-06-16,128,3,248.1663783980812,24.342857142857145,11.942857142857141,0.0,127.0,122.0,123.0,111.0,111.0,137.30769230769232,-4.848468315119918
2015-06-23,114,1,284.6151630807675,25.657142857142855,17.235714285714288,0.0,128.0,127.0,122.0,123.0,111.0,138.31730769230768,-0.3907982816046615
2015-06-30,134,4,366.39597536784134,25.67142857142857,19.87142857142857,0.0,114.0,128.0,127.0,122.0,123.0,139.61538461538458,-15.026076966038131
2015-07-07,114,1,398.784088038704,26.3,13.671428571428569,0.0,134.0,114.0,128.0,127.0,122.0,141.47115384615387,-6.632509496625461
