date,demand,civilians_rank,distance,AverageTemp,AverageWindSpeed,Precipitation,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-5},w_{t-1}_trend,w_{t-1}_seasonality
2015-04-07,81,1,249.7901100494518,18.32857142857143,15.171428571428574,0.0,44.0,72.0,49.0,89.0,32.0,54.65384615384616,-1.0995305799276303
2015-04-14,35,1,333.07868317493063,16.52857142857143,18.949999999999996,27.800000000000004,81.0,44.0,72.0,49.0,89.0,55.11538461538462,21.719470661296786
2015-04-21,73,2,235.05837567690278,18.885714285714283,15.75,0.6,35.0,81.0,44.0,72.0,49.0,55.91346153846154,-5.5480665590172595
2015-04-28,49,3,332.6924391872425,19.428571428571427,19.29285714285714,1.3,73.0,35.0,81.0,44.0,72.0,56.144230769230774,8.585037246309723
2015-05-05,55,3,144.99572085524701,21.04285714285714,14.242857142857144,0.6,49.0,73.0,35.0,81.0,44.0,56.36538461538461,-9.73057689708125
2015-05-12,54,3,251.63810573525058,21.814285714285717,12.064285714285715,2.3,55.0,49.0,73.0,35.0,81.0,56.50961538461539,-3.937216681497865
2015-05-19,49,1,155.02993560344143,24.74285714285714,13.442857142857145,3.1,54.0,55.0,49.0,73.0,35.0,56.78846153846154,0.14781020075219273
2015-05-26,42,3,406.1898188511355,24.2,14.135714285714286,0.6,49.0,54.0,55.0,49.0,73.0,57.17307692307693,20.960401185566344
2015-06-02,61,1,488.36152686112956,24.6,15.742857142857144,3.0,42.0,49.0,54.0,55.0,49.0,57.52884615384616,-12.807136034747709
2015-06-09,70,2,141.39110247532528,24.585714285714285,11.828571428571427,0.0,61.0,42.0,49.0,54.0,55.0,57.932692307692314,10.082378026989522
2015-06-16,68,3,239.46691351095112,24.342857142857145,11.942857142857141,0.0,70.0,61.0,42.0,49.0,54.0,58.07692307692308,13.824456191290858
2015-06-23,61,1,273.94801411654163,25.657142857142855,17.235714285714288,0.0,68.0,70.0,61.0,42.0,49.0,57.97115384615384,3.290893329951177
2015-06-30,58,4,360.1044292671314,25.67142857142857,19.87142857142857,0.0,61.0,68.0,70.0,61.0,42.0,58.20192307692307,-1.284336198055183
2015-07-07,77,1,396.40888830506066,26.3,13.671428571428569,0.0,58.0,61.0,68.0,70.0,61.0,58.62500000000001,-11.221745213241036
2015-07-14,59,1,252.19411319528692,26.771428571428572,14.135714285714286,0.0,77.0,58.0,61.0,68.0,70.0,58.79807692307693,-3.418666177674597
2015-07-21,23,1,158.61879215769974,27.31428571428571,14.478571428571428,0.0,59.0,77.0,58.0,61.0,68.0,59.03846153846154,-29.81148428794874
2015-07-28,68,2,160.09739658610275,28.657142857142862,11.828571428571427,0.0,23.0,59.0,77.0,58.0,61.0,59.375,2.0969796530591704
2015-08-04,79,3,214.85438926836213,29.385714285714283,12.985714285714286,0.0,68.0,23.0,59.0,77.0,58.0,59.64423076923077,-3.972120508497023
2015-08-11,60,2,328.4506766388863,29.5,13.085714285714285,0.0,79.0,68.0,23.0,59.0,77.0,59.72115384615385,11.575682776041077
2015-08-18,66,3,234.23798697906426,29.985714285714284,13.428571428571429,0.0,60.0,79.0,68.0,23.0,59.0,60.19230769230769,4.979248039927139
2015-08-25,50,2,152.15397252145584,29.271428571428572,14.935714285714287,0.0,66.0,60.0,79.0,68.0,23.0,60.71153846153847,-4.613981567981674
2015-09-01,49,1,152.9202433964371,29.35714285714286,10.564285714285715,0.0,50.0,66.0,60.0,79.0,68.0,61.02884615384616,-3.732852201531509
2015-09-08,49,1,143.30540338989647,29.21428571428571,9.535714285714286,0.0,49.0,50.0,66.0,60.0,79.0,61.86538461538463,-0.2876202709787794
2015-09-15,45,1,124.90719360421716,30.400000000000002,11.02142857142857,0.0,49.0,49.0,50.0,66.0,60.0,62.16346153846154,6.930047557009848
2015-09-22,72,2,120.11121493277265,28.814285714285717,11.492857142857142,0.0,45.0,49.0,49.0,50.0,66.0,62.41346153846155,-12.518951281668196
2015-09-29,8,1,123.60917788305954,28.5,12.514285714285716,0.0,72.0,45.0,49.0,49.0,50.0,62.8173076923077,-0.07371935111546848
2015-10-06,92,2,153.85731434366443,27.871428571428574,11.142857142857142,0.0,8.0,72.0,45.0,49.0,49.0,63.0673076923077,-2.8560515231268413
2015-10-13,68,2,145.04687997590835,25.885714285714283,13.9,5.1,92.0,8.0,72.0,45.0,49.0,63.55769230769231,9.390462458707937
2015-10-20,52,3,135.5490581251455,26.057142857142853,9.764285714285714,0.0,68.0,92.0,8.0,72.0,45.0,64.16346153846155,7.284412337978614
2015-10-27,59,2,145.46682493624232,25.085714285714285,11.95,56.6,52.0,68.0,92.0,8.0,72.0,64.51923076923077,0.9732340121210854
2015-11-03,60,3,271.43860251030594,22.371428571428574,10.571428571428571,9.9,59.0,52.0,68.0,92.0,8.0,64.76923076923077,10.235773634981507
2015-11-10,72,4,263.05949130140715,22.214285714285715,10.335714285714285,5.8,60.0,59.0,52.0,68.0,92.0,65.15384615384616,2.139338898867567
2015-11-17,52,3,310.1821045170236,20.7,8.85,3.0,72.0,60.0,59.0,52.0,68.0,65.58653846153845,17.401878521727994
2015-11-24,74,3,223.79669465417257,20.45714285714286,8.392857142857142,0.0,52.0,72.0,60.0,59.0,52.0,66.89423076923077,-20.611222881052623
2015-12-01,73,3,162.39738766956145,20.157142857142855,10.007142857142856,29.9,74.0,52.0,72.0,60.0,59.0,68.16346153846155,11.067983408474467
2015-12-08,63,2,245.73642237062558,14.757142857142856,12.414285714285713,4.3999999999999995,73.0,74.0,52.0,72.0,60.0,68.85576923076923,-3.0797333789215218
2015-12-15,51,4,217.24995999179637,16.914285714285715,7.364285714285714,7.1,63.0,73.0,74.0,52.0,72.0,69.58653846153848,-2.2595014483688014
2015-12-22,90,3,265.00806860189056,16.84285714285714,9.314285714285715,17.3,51.0,63.0,73.0,74.0,52.0,70.25000000000001,-14.855936184482735
2015-12-29,42,2,228.00801663131847,16.842857142857145,6.564285714285715,0.5,90.0,51.0,63.0,73.0,74.0,70.86538461538464,4.525193181967428
2016-01-05,61,1,187.59126481848486,13.1,17.464285714285715,22.4,42.0,90.0,51.0,63.0,73.0,71.09615384615387,-35.20906206696702
2016-01-12,79,3,247.59080064555255,15.97142857142857,14.135714285714286,13.7,61.0,42.0,90.0,51.0,63.0,70.78846153846155,-0.47137402256313915
2016-01-19,58,1,261.14588935713857,15.257142857142856,16.542857142857144,14.2,79.0,61.0,42.0,90.0,51.0,70.20192307692308,6.038241362052244
2016-01-26,59,2,207.61280849315767,12.214285714285714,14.364285714285714,9.1,58.0,79.0,61.0,42.0,90.0,70.91346153846155,-8.880027868716986
2016-02-02,72,3,529.1215034424091,12.057142857142855,8.735714285714286,0.0,59.0,58.0,79.0,61.0,42.0,72.28846153846155,-11.706950945640067
2016-02-09,113,3,316.8258414835159,14.585714285714285,14.935714285714287,0.0,72.0,59.0,58.0,79.0,61.0,72.85576923076924,13.55999795181554
2016-02-16,65,2,233.04738922160604,16.75714285714286,8.392857142857142,0.3,113.0,72.0,59.0,58.0,79.0,73.69230769230771,6.0039991930399506
2016-02-23,90,2,325.65167307528577,18.185714285714287,12.757142857142856,25.200000000000003,65.0,113.0,72.0,59.0,58.0,74.5673076923077,4.069795306059239
2016-03-01,82,3,316.06531566758287,18.5,8.507142857142858,0.0,90.0,65.0,113.0,72.0,59.0,75.11538461538461,3.7093093677964744
2016-03-08,70,1,297.82611339000005,18.1,12.871428571428572,0.0,82.0,90.0,65.0,113.0,72.0,75.82692307692308,-8.212074006363729
2016-03-15,94,1,176.83070524382836,18.428571428571427,16.314285714285717,11.4,70.0,82.0,90.0,65.0,113.0,77.10576923076923,12.61013236306581
2016-03-22,69,1,389.191861375258,17.328571428571426,13.214285714285714,1.3,94.0,70.0,82.0,90.0,65.0,78.21153846153847,4.477210527367145
2016-03-29,73,1,345.5434381918775,18.414285714285715,14.357142857142858,0.8,69.0,94.0,70.0,82.0,90.0,78.6346153846154,-5.479429257049474
2016-04-05,103,1,426.50300918267294,19.2,8.735714285714286,0.0,73.0,69.0,94.0,70.0,82.0,80.24038461538464,-1.0995305799276303
2016-04-12,76,1,185.67930082261287,21.428571428571427,10.8,21.400000000000002,103.0,73.0,69.0,94.0,70.0,82.04807692307693,21.719470661296786
2016-04-19,69,4,278.7228981607778,19.857142857142854,10.114285714285714,7.1,76.0,103.0,73.0,69.0,94.0,82.77884615384616,-5.5480665590172595
2016-04-26,79,4,264.64129452282185,23.47142857142857,10.457142857142857,0.3,69.0,76.0,103.0,73.0,69.0,83.87499999999999,8.585037246309723
2016-05-03,65,4,248.08211729070678,22.057142857142853,12.757142857142856,0.0,79.0,69.0,76.0,103.0,73.0,85.32692307692307,-9.73057689708125
2016-05-10,89,3,321.6879184797214,21.571428571428566,12.757142857142856,1.5,65.0,79.0,69.0,76.0,103.0,86.52884615384615,-3.937216681497865
2016-05-17,150,3,225.23396782581673,25.571428571428573,10.114285714285714,0.3,89.0,65.0,79.0,69.0,76.0,87.72115384615383,0.14781020075219273
2016-05-24,73,4,284.4278330801852,22.599999999999998,11.607142857142858,4.1,150.0,89.0,65.0,79.0,69.0,88.62499999999999,20.960401185566344
2016-05-31,102,4,172.84445377371605,23.400000000000002,12.192857142857145,0.8,73.0,150.0,89.0,65.0,79.0,89.29807692307692,-12.807136034747709
2016-06-07,105,4,270.53253819311095,26.114285714285717,10.0,0.0,102.0,73.0,150.0,89.0,65.0,89.95192307692308,10.082378026989522
2016-06-14,102,4,283.7387196792672,25.62857142857143,11.828571428571427,0.0,105.0,102.0,73.0,150.0,89.0,90.3076923076923,13.824456191290858
2016-06-21,91,4,222.5065362892579,26.599999999999998,9.878571428571428,0.0,102.0,105.0,102.0,73.0,150.0,90.7403846153846,3.290893329951177
2016-06-28,52,4,167.81574636460223,27.55714285714286,12.178571428571429,0.8999999999999999,91.0,102.0,105.0,102.0,73.0,90.96153846153845,-1.284336198055183
2016-07-05,51,4,229.9034189750801,27.78571428571429,12.87142857142857,0.0,52.0,91.0,102.0,105.0,102.0,91.07692307692308,-11.221745213241036
2016-07-12,24,4,181.68071007556847,28.32857142857143,11.385714285714286,0.0,51.0,52.0,91.0,102.0,105.0,90.22084354005085,-3.418666177674597
2016-07-19,132,4,182.74981586967692,27.857142857142858,9.65,0.0,24.0,51.0,52.0,91.0,102.0,90.88514774839267,-29.81148428794874
2016-07-26,102,4,166.58022643296633,27.800000000000004,10.335714285714287,0.0,132.0,24.0,51.0,52.0,91.0,91.54945195673449,2.0969796530591704
2016-08-02,104,4,177.75829421796763,28.1,8.964285714285714,0.0,102.0,132.0,24.0,51.0,52.0,92.2137561650763,-3.972120508497023
2016-08-09,122,4,172.12768811348562,28.428571428571434,11.592857142857143,0.0,104.0,102.0,132.0,24.0,51.0,92.87806037341812,11.575682776041077
2016-08-16,95,4,179.01986136805442,28.800000000000004,9.65,0.0,122.0,104.0,102.0,132.0,24.0,93.54236458175994,4.979248039927139
2016-08-23,78,4,344.72824105169923,28.414285714285715,7.707142857142857,0.0,95.0,122.0,104.0,102.0,132.0,94.20666879010176,-4.613981567981674
2016-08-30,95,4,158.85920697142106,29.057142857142857,8.507142857142856,0.0,78.0,95.0,122.0,104.0,102.0,94.87097299844356,-3.732852201531509
2016-09-06,136,4,153.64198921366315,27.714285714285715,9.192857142857141,0.0,95.0,78.0,95.0,122.0,104.0,95.53527720678538,-0.2876202709787794
2016-09-13,73,4,164.34521740351278,27.400000000000002,8.507142857142856,0.0,136.0,95.0,78.0,95.0,122.0,96.1995814151272,6.930047557009848
2016-09-20,88,4,265.8666190081093,27.328571428571426,8.507142857142856,0.0,73.0,136.0,95.0,78.0,95.0,96.86388562346902,-12.518951281668196
2016-09-27,159,4,282.94747548703083,26.14285714285714,10.8,0.5,88.0,73.0,136.0,95.0,78.0,97.52818983181083,-0.07371935111546848
2016-10-04,129,4,162.7416312101989,26.12857142857143,9.65,0.0,159.0,88.0,73.0,136.0,95.0,98.19249404015265,-2.8560515231268413
2016-10-11,107,4,167.57959067602346,25.17142857142857,7.135714285714286,0.0,129.0,159.0,88.0,73.0,136.0,98.85679824849447,9.390462458707937
2016-10-18,127,4,159.2683967975012,25.071428571428577,9.992857142857144,0.0,107.0,129.0,159.0,88.0,73.0,99.52110245683627,7.284412337978614
2016-10-25,135,3,160.4930369064086,23.78571428571429,8.507142857142858,0.0,127.0,107.0,129.0,159.0,88.0,100.18540666517809,0.9732340121210854
2016-11-01,109,3,156.08491401674925,24.371428571428567,12.985714285714286,14.0,135.0,127.0,107.0,129.0,159.0,100.84971087351991,10.235773634981507
2016-11-08,147,4,217.846037618845,20.8,9.771428571428572,0.0,109.0,135.0,127.0,107.0,129.0,101.51401508186173,2.139338898867567
2016-11-15,71,4,150.28471606655765,23.0,9.421428571428573,0.0,147.0,109.0,135.0,127.0,107.0,102.17831929020355,17.401878521727994
2016-11-22,125,4,151.13176240892216,20.47142857142857,9.428571428571429,0.0,71.0,147.0,109.0,135.0,127.0,102.84262349854536,-20.611222881052623
2016-11-29,90,4,151.99436438464357,18.585714285714285,9.192857142857145,0.0,125.0,71.0,147.0,109.0,135.0,103.50692770688718,11.067983408474467
2016-12-06,83,4,168.5609965208124,17.32857142857143,16.67142857142857,0.0,90.0,125.0,71.0,147.0,109.0,104.171231915229,-3.0797333789215218
2016-12-13,76,4,172.04745931653514,15.399999999999997,12.514285714285716,0.0,83.0,90.0,125.0,71.0,147.0,104.83553612357082,-2.2595014483688014
2016-12-20,88,1,185.44505788373817,11.814285714285713,13.664285714285713,0.0,76.0,83.0,90.0,125.0,71.0,105.49984033191262,-14.855936184482735
2016-12-27,56,3,155.4705921828375,13.714285714285714,18.157142857142855,0.0,88.0,76.0,83.0,90.0,125.0,106.16414454025444,4.525193181967428
2017-01-03,42,2,182.75314878002627,14.45,31.975,2.3,56.0,88.0,76.0,83.0,90.0,106.82844874859626,-35.20906206696702
