date,demand,civilians_rank,distance,AverageTemp,AverageWindSpeed,Precipitation,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-5},w_{t-1}_trend,w_{t-1}_seasonality
2015-11-24,279,3,223.79669465417257,20.45714285714286,8.392857142857142,0.0,236.0,307.0,275.0,291.0,286.0,300.05769230769226,-79.32912634602799
2015-12-01,256,3,162.39738766956145,20.157142857142855,10.007142857142856,29.9,279.0,236.0,307.0,275.0,291.0,301.0673076923077,-38.80929671885505
2015-12-08,232,2,245.73642237062558,14.757142857142856,12.414285714285713,4.3999999999999995,256.0,279.0,236.0,307.0,275.0,301.1730769230769,-53.4401081173231
2015-12-15,331,4,217.24995999179637,16.914285714285715,7.364285714285714,7.1,232.0,256.0,279.0,236.0,307.0,299.67307692307696,-50.75040669527837
2015-12-22,317,3,265.00806860189056,16.84285714285714,9.314285714285715,17.3,331.0,232.0,256.0,279.0,236.0,298.9519230769231,5.054679342150999
2015-12-29,263,2,228.00801663131847,16.842857142857145,6.564285714285715,0.5,317.0,331.0,232.0,256.0,279.0,298.9519230769231,-21.233183338368335
2016-01-05,182,1,187.59126481848486,13.1,17.464285714285715,22.4,263.0,317.0,331.0,232.0,256.0,299.4326923076923,-58.82232807016971
2016-01-12,324,3,247.59080064555255,15.97142857142857,14.135714285714286,13.7,182.0,263.0,317.0,331.0,232.0,299.83653846153845,-119.44345006479755
2016-01-19,294,1,261.14588935713857,15.257142857142856,16.542857142857144,14.2,324.0,182.0,263.0,317.0,331.0,299.01923076923083,-37.05402698787451
2016-01-26,325,2,207.61280849315767,12.214285714285714,14.364285714285714,9.1,294.0,324.0,182.0,263.0,317.0,300.2019230769231,-59.44345006479756
2016-02-02,336,3,529.1215034424091,12.057142857142855,8.735714285714286,0.0,325.0,294.0,324.0,182.0,263.0,301.3076923076923,-47.11652698787449
2016-02-09,297,3,316.8258414835159,14.585714285714285,14.935714285714287,0.0,336.0,325.0,294.0,324.0,182.0,302.2307692307693,31.29308664545423
2016-02-16,334,2,233.04738922160604,16.75714285714286,8.392857142857142,0.3,297.0,336.0,325.0,294.0,324.0,304.08653846153845,36.810467618162654
2016-02-23,312,2,325.65167307528577,18.185714285714287,12.757142857142856,25.200000000000003,334.0,297.0,336.0,325.0,294.0,304.53846153846155,34.61631012933256
2016-03-01,302,3,316.06531566758287,18.5,8.507142857142858,0.0,312.0,334.0,297.0,336.0,325.0,304.5865384615385,34.6529218712717
2016-03-08,322,1,297.82611339000005,18.1,12.871428571428572,0.0,302.0,312.0,334.0,297.0,336.0,305.43269230769226,20.01966181833909
2016-03-15,347,1,176.83070524382836,18.428571428571427,16.314285714285717,11.4,322.0,302.0,312.0,334.0,297.0,307.31730769230774,28.162042791047455
2016-03-22,330,1,389.191861375258,17.328571428571426,13.214285714285714,1.3,347.0,322.0,302.0,312.0,334.0,308.3942307692308,25.83006478939688
2016-03-29,343,1,345.5434381918775,18.414285714285715,14.357142857142858,0.8,330.0,347.0,322.0,302.0,312.0,306.75961538461536,37.53334319800271
2016-04-05,259,1,426.50300918267294,19.2,8.735714285714286,0.0,343.0,330.0,347.0,322.0,302.0,307.47115384615387,22.05713442712134
2016-04-12,348,1,185.67930082261287,21.428571428571427,10.8,21.400000000000002,259.0,343.0,330.0,347.0,322.0,310.97115384615387,7.276438476752826
2016-04-19,394,4,278.7228981607778,19.857142857142854,10.114285714285714,7.1,348.0,259.0,343.0,330.0,347.0,313.0576923076924,23.998947654589394
2016-04-26,357,4,264.64129452282185,23.47142857142857,10.457142857142857,0.3,394.0,348.0,259.0,343.0,330.0,315.0192307692308,55.53555939652857
2016-05-03,320,4,248.08211729070678,22.057142857142853,12.757142857142856,0.0,357.0,394.0,348.0,259.0,343.0,317.04807692307696,74.6170429333395
2016-05-10,359,3,321.6879184797214,21.571428571428566,12.757142857142856,1.5,320.0,357.0,394.0,348.0,259.0,318.5096153846154,29.153654675278666
2016-05-17,352,3,225.23396782581673,25.571428571428573,10.114285714285714,0.3,359.0,320.0,357.0,394.0,348.0,319.1346153846155,41.5973176992691
2016-05-24,356,4,284.4278330801852,22.599999999999998,11.607142857142858,4.1,352.0,359.0,320.0,357.0,394.0,319.50000000000006,68.02495508223389
2016-05-31,254,4,172.84445377371605,23.400000000000002,12.192857142857145,0.8,356.0,352.0,359.0,320.0,357.0,320.15384615384625,51.85002836263456
2016-06-07,255,4,270.53253819311095,26.114285714285717,10.0,0.0,254.0,356.0,352.0,359.0,320.0,321.6442307692307,13.553306771240432
2016-06-14,348,4,283.7387196792672,25.62857142857143,11.828571428571427,0.0,255.0,254.0,356.0,352.0,359.0,324.02884615384613,32.371969795230854
2016-06-21,279,4,222.5065362892579,26.599999999999998,9.878571428571428,0.0,348.0,255.0,254.0,356.0,352.0,326.41346153846155,50.07204307563154
2016-06-28,322,4,167.81574636460223,27.55714285714286,12.178571428571429,0.8999999999999999,279.0,348.0,255.0,254.0,356.0,328.14423076923083,13.717629176545046
2016-07-05,236,4,229.9034189750801,27.78571428571429,12.87142857142857,0.0,322.0,279.0,348.0,255.0,254.0,329.6057692307692,2.959369123612433
2016-07-12,182,4,181.68071007556847,28.32857142857143,11.385714285714286,0.0,236.0,322.0,279.0,348.0,255.0,333.75847143870413,-18.285689101195942
2016-07-19,383,4,182.74981586967692,27.857142857142858,9.65,0.0,182.0,236.0,322.0,279.0,348.0,335.1797517879545,-45.13950414234025
2016-07-26,314,4,166.58022643296633,27.800000000000004,10.335714285714287,0.0,383.0,182.0,236.0,322.0,279.0,336.6010321372048,-1.9676781578434985
2016-08-02,411,4,177.75829421796763,28.1,8.964285714285714,0.0,314.0,383.0,182.0,236.0,322.0,338.0223124864551,27.502224749730175
2016-08-09,348,4,172.12768811348562,28.428571428571434,11.592857142857143,0.0,411.0,314.0,383.0,182.0,236.0,339.4435928357055,8.931121554069833
2016-08-16,340,4,179.01986136805442,28.800000000000004,9.65,0.0,348.0,411.0,314.0,383.0,182.0,340.86487318495585,15.797105027396643
2016-08-23,257,4,344.72824105169923,28.414285714285715,7.707142857142857,0.0,340.0,348.0,411.0,314.0,383.0,342.28615353420616,11.695139782774742
2016-08-30,434,4,158.85920697142106,29.057142857142857,8.507142857142856,0.0,257.0,340.0,348.0,411.0,314.0,343.7074338834565,-42.10874853877022
2016-09-06,335,4,153.64198921366315,27.714285714285715,9.192857142857141,0.0,434.0,257.0,340.0,348.0,411.0,345.1287142327069,38.22197852430017
2016-09-13,298,4,164.34521740351278,27.400000000000002,8.507142857142856,0.0,335.0,434.0,257.0,340.0,348.0,346.5499945819572,-28.11716620750125
2016-09-20,252,4,265.8666190081093,27.328571428571426,8.507142857142856,0.0,298.0,335.0,434.0,257.0,340.0,347.9712749312075,-19.943490426482114
2016-09-27,416,4,282.94747548703083,26.14285714285714,10.8,0.5,252.0,298.0,335.0,434.0,257.0,349.3925552804579,16.188518687870346
2016-10-04,405,4,162.7416312101989,26.12857142857143,9.65,0.0,416.0,252.0,298.0,335.0,434.0,350.81383562970825,-41.69229271059774
2016-10-11,398,4,167.57959067602346,25.17142857142857,7.135714285714286,0.0,405.0,416.0,252.0,298.0,335.0,352.23511597895856,1.3211266601649552
2016-10-18,382,4,159.2683967975012,25.071428571428577,9.992857142857144,0.0,398.0,405.0,416.0,252.0,298.0,353.65639632820887,2.3409562873379244
2016-10-25,406,3,160.4930369064086,23.78571428571429,8.507142857142858,0.0,382.0,398.0,405.0,416.0,252.0,355.07767667745924,-7.113573059848077
2016-11-01,312,3,156.08491401674925,24.371428571428567,12.985714285714286,14.0,406.0,382.0,398.0,405.0,416.0,356.4989570267096,-10.295666509598197
2016-11-08,335,4,217.846037618845,20.8,9.771428571428572,0.0,312.0,406.0,382.0,398.0,405.0,357.9202373759599,-50.21173431832267
2016-11-15,246,4,150.28471606655765,23.0,9.421428571428573,0.0,335.0,312.0,406.0,382.0,398.0,359.3415177252102,-32.438699562944564
2016-11-22,337,4,151.13176240892216,20.47142857142857,9.428571428571429,0.0,246.0,335.0,312.0,406.0,382.0,360.7627980744606,-79.32912634602799
2016-11-29,353,4,151.99436438464357,18.585714285714285,9.192857142857145,0.0,337.0,246.0,335.0,312.0,406.0,362.18407842371096,-38.80929671885505
2016-12-06,383,4,168.5609965208124,17.32857142857143,16.67142857142857,0.0,353.0,337.0,246.0,335.0,312.0,363.60535877296127,-53.4401081173231
2016-12-13,428,4,172.04745931653514,15.399999999999997,12.514285714285716,0.0,383.0,353.0,337.0,246.0,335.0,365.02663912221163,-50.75040669527837
2016-12-20,400,1,185.44505788373817,11.814285714285713,13.664285714285713,0.0,428.0,383.0,353.0,337.0,246.0,366.447919471462,5.054679342150999
2016-12-27,332,3,155.4705921828375,13.714285714285714,18.157142857142855,0.0,400.0,428.0,383.0,353.0,337.0,367.8691998207123,-21.233183338368335
2017-01-03,182,2,182.75314878002627,14.45,31.975,2.3,332.0,400.0,428.0,383.0,353.0,369.2904801699626,-58.82232807016971
