date,demand,civilians_rank,distance,AverageTemp,AverageWindSpeed,Precipitation,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-1}_trend,w_{t-1}_seasonality
2014-10-28,193,1,121.2296599827298,23.228571428571428,10.571428571428571,0.0,173.0,212.0,98.0,165.0,194.9423076923077,-2.9943346903068564
2014-11-04,167,1,234.01050395106338,21.828571428571426,11.95,16.5,193.0,173.0,212.0,98.0,194.73076923076923,4.925851788884587
2014-11-11,205,2,237.09754485573674,20.628571428571426,8.735714285714286,0.0,167.0,193.0,173.0,212.0,194.28846153846158,-23.727679680641927
2014-11-18,212,3,176.18147371500538,20.4,11.714285714285715,46.3,205.0,167.0,193.0,173.0,193.3076923076923,17.013019619062305
2014-11-25,190,1,261.9147598367712,18.18571428571429,17.928571428571427,37.9,212.0,205.0,167.0,193.0,192.9134615384616,4.333847123894762
2014-12-02,184,3,134.393734517519,17.7,12.985714285714286,19.3,190.0,212.0,205.0,167.0,192.25000000000003,-1.175453576400987
2014-12-09,172,1,167.50560593542014,20.4,9.428571428571429,13.0,184.0,190.0,212.0,205.0,191.60576923076928,17.279989313046848
2014-12-16,169,2,261.457238154341,18.414285714285715,13.664285714285715,6.699999999999998,172.0,184.0,190.0,212.0,191.49038461538458,16.57197066403316
2014-12-23,222,2,491.394636770253,17.014285714285712,10.571428571428571,17.0,169.0,172.0,184.0,190.0,191.0480769230769,29.613952015019454
2014-12-30,195,4,319.498671941728,16.75714285714286,14.592857142857143,3.0,222.0,169.0,172.0,184.0,190.4230769230769,51.77452310959553
2015-01-06,168,2,236.8490643520759,14.914285714285715,18.95,34.6,195.0,222.0,169.0,172.0,189.72115384615384,59.43829933237669
2015-01-13,157,1,511.7760807547797,10.157142857142855,15.52142857142857,17.8,168.0,195.0,222.0,169.0,188.72115384615387,-4.161308379414094
2015-01-20,190,1,378.4098319062547,14.357142857142856,10.335714285714287,16.3,157.0,168.0,195.0,222.0,187.61538461538458,-9.094000687106387
2015-01-27,216,1,342.04500762797335,16.614285714285714,8.735714285714286,0.0,190.0,157.0,168.0,195.0,186.4615384615385,-8.324769917875656
2015-02-03,217,2,238.2593286643031,15.957142857142856,14.821428571428571,16.0,216.0,190.0,157.0,168.0,186.59615384615387,-8.911383903650774
2015-02-10,240,3,328.21376989662764,16.842857142857145,19.76428571428571,9.4,217.0,216.0,190.0,157.0,187.2019230769231,41.69708326629189
2015-02-17,216,1,137.89196640059237,12.371428571428574,22.071428571428577,41.2,240.0,217.0,216.0,190.0,186.97115384615387,20.722217102901226
2015-02-24,205,2,434.52163652403084,11.828571428571431,17.571428571428573,22.0,216.0,240.0,217.0,216.0,186.83653846153848,16.785812477972087
2015-03-03,206,2,529.2205090613355,16.928571428571427,14.578571428571431,4.8,205.0,216.0,240.0,217.0,186.77884615384616,12.003254006889136
2015-03-10,244,1,668.8810772298386,18.342857142857145,9.421428571428573,0.3,206.0,205.0,216.0,240.0,187.00000000000009,7.111721176831773
2015-03-17,228,1,278.0753279508005,16.52857142857143,14.585714285714287,6.3,244.0,206.0,205.0,216.0,186.6923076923077,20.31313706472318
2015-03-24,216,3,287.2448691716446,16.285714285714285,20.45714285714286,6.6,228.0,244.0,206.0,205.0,186.3173076923077,3.838270901332532
2015-03-31,198,2,392.8115727000725,18.81428571428572,12.757142857142856,2.6,216.0,228.0,244.0,206.0,186.52884615384616,1.2864816610187697
2015-04-07,179,1,249.79011004945184,18.32857142857143,15.171428571428573,0.0,198.0,216.0,228.0,244.0,185.8173076923077,1.718666779679392
2015-04-14,190,1,333.07868317493063,16.52857142857143,18.95,27.800000000000004,179.0,198.0,216.0,228.0,185.71153846153848,-30.916455793967685
2015-04-21,201,2,235.0583756769028,18.885714285714286,15.75,0.6,190.0,179.0,198.0,216.0,186.10576923076923,4.256113940077541
2015-04-28,187,3,332.6924391872425,19.428571428571427,19.29285714285714,1.3,201.0,190.0,179.0,198.0,185.77884615384616,11.72996572540482
2015-05-05,185,3,144.99572085524701,21.04285714285714,14.242857142857144,0.6,187.0,201.0,190.0,179.0,185.63461538461536,-24.70964402772941
2015-05-12,193,3,251.63810573525055,21.814285714285717,12.064285714285715,2.3,185.0,187.0,201.0,190.0,185.41346153846158,1.9725410909311933
2015-05-19,211,1,155.02993560344143,24.74285714285714,13.442857142857143,3.1,193.0,185.0,187.0,201.0,185.11538461538458,12.302162107027721
2015-05-26,201,3,406.1898188511355,24.2,14.135714285714286,0.6,211.0,193.0,185.0,187.0,184.46153846153842,-3.650268158927057
2015-06-02,188,1,488.3615268611296,24.6,15.742857142857144,3.0,201.0,211.0,193.0,185.0,183.65384615384613,21.38448106229765
2015-06-09,190,2,141.39110247532528,24.585714285714282,11.828571428571427,0.0,188.0,201.0,211.0,193.0,183.3269230769231,-24.47179535750327
2015-06-16,192,3,239.46691351095112,24.342857142857145,11.942857142857141,0.0,190.0,188.0,201.0,211.0,183.3269230769231,-9.888969213201626
2015-06-23,183,1,273.94801411654163,25.657142857142855,17.235714285714288,0.0,192.0,190.0,188.0,201.0,183.65384615384616,-7.453578966335896
2015-06-30,156,4,360.10442926713137,25.67142857142857,19.87142857142857,0.0,183.0,192.0,190.0,188.0,183.96153846153848,-17.540624616906037
2015-07-07,157,1,396.4088883050607,26.3,13.671428571428569,0.0,156.0,183.0,192.0,190.0,184.3942307692308,-21.948183087988987
2015-07-14,146,1,252.19411319528686,26.771428571428572,14.135714285714286,0.0,157.0,156.0,183.0,192.0,185.13461538461542,-33.99797531424648
