date,demand,civilians_rank,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-5},w_{t-1}_trend,w_{t-1}_seasonality
2015-10-13,68,2,92.0,8.0,72.0,45.0,49.0,63.55769230769231,9.390462458707935
2015-10-20,52,3,68.0,92.0,8.0,72.0,45.0,64.16346153846155,7.284412337978614
2015-10-27,59,2,52.0,68.0,92.0,8.0,72.0,64.51923076923077,0.9732340121210854
2015-11-03,60,3,59.0,52.0,68.0,92.0,8.0,64.76923076923077,10.235773634981507
2015-11-10,72,4,60.0,59.0,52.0,68.0,92.0,65.15384615384616,2.139338898867567
2015-11-17,52,3,72.0,60.0,59.0,52.0,68.0,65.58653846153845,17.401878521727994
2015-11-24,74,3,52.0,72.0,60.0,59.0,52.0,66.89423076923077,-20.611222881052626
2015-12-01,73,3,74.0,52.0,72.0,60.0,59.0,68.16346153846155,11.067983408474467
2015-12-08,63,2,73.0,74.0,52.0,72.0,60.0,68.85576923076923,-3.0797333789215218
2015-12-15,51,4,63.0,73.0,74.0,52.0,72.0,69.58653846153848,-2.2595014483688014
2015-12-22,90,3,51.0,63.0,73.0,74.0,52.0,70.25000000000001,-14.855936184482735
2015-12-29,42,2,90.0,51.0,63.0,73.0,74.0,70.86538461538464,4.525193181967428
2016-01-05,61,1,42.0,90.0,51.0,63.0,73.0,71.09615384615388,-35.20906206696702
2016-01-12,79,3,61.0,42.0,90.0,51.0,63.0,70.78846153846155,-0.4713740225631392
2016-01-19,58,1,79.0,61.0,42.0,90.0,51.0,70.20192307692308,6.038241362052244
2016-01-26,59,2,58.0,79.0,61.0,42.0,90.0,70.91346153846155,-8.880027868716986
2016-02-02,72,3,59.0,58.0,79.0,61.0,42.0,72.28846153846155,-11.706950945640068
2016-02-09,113,3,72.0,59.0,58.0,79.0,61.0,72.85576923076924,13.559997951815538
2016-02-16,65,2,113.0,72.0,59.0,58.0,79.0,73.69230769230771,6.003999193039951
2016-02-23,90,2,65.0,113.0,72.0,59.0,58.0,74.56730769230771,4.069795306059239
2016-03-01,82,3,90.0,65.0,113.0,72.0,59.0,75.11538461538461,3.7093093677964735
2016-03-08,70,1,82.0,90.0,65.0,113.0,72.0,75.82692307692308,-8.212074006363729
2016-03-15,94,1,70.0,82.0,90.0,65.0,113.0,77.10576923076924,12.61013236306581
2016-03-22,69,1,94.0,70.0,82.0,90.0,65.0,78.21153846153847,4.477210527367145
2016-03-29,73,1,69.0,94.0,70.0,82.0,90.0,78.6346153846154,-5.479429257049474
2016-04-05,103,1,73.0,69.0,94.0,70.0,82.0,80.24038461538464,-1.0995305799276305
2016-04-12,76,1,103.0,73.0,69.0,94.0,70.0,82.04807692307693,21.719470661296786
2016-04-19,69,4,76.0,103.0,73.0,69.0,94.0,82.77884615384616,-5.54806655901726
