date,demand,distance,w_{t-1},w_{t-2},w_{t-3},w_{t-4},w_{t-5},w_{t-1}_trend,w_{t-1}_seasonality
2014-02-11,62,159.98611276654668,67.0,51.0,69.0,21.0,45.0,70.65280441192887,19.41111720868989
2014-02-18,106,163.489738777563,62.0,67.0,51.0,69.0,21.0,70.58741273666995,9.000222126083893
2014-02-25,60,246.2899429166637,106.0,62.0,67.0,51.0,69.0,70.52202106141105,37.02842960758045
2014-03-04,49,264.1132733307715,60.0,106.0,62.0,67.0,51.0,70.45662938615213,7.841893499333433
2014-03-11,82,231.33095211468566,49.0,60.0,106.0,62.0,67.0,70.39123771089322,21.398947134676146
2014-03-18,106,144.40668466006133,82.0,49.0,60.0,106.0,62.0,70.3258460356343,15.206000770018857
2014-03-25,61,244.8754863754608,106.0,82.0,49.0,60.0,106.0,70.26045436037539,21.038695431002594
2014-04-01,89,316.91085895810045,61.0,106.0,82.0,49.0,60.0,70.19506268511647,4.502800348396595
2014-04-08,80,278.3157747216301,89.0,61.0,106.0,82.0,49.0,70.12967100985755,10.15600782989316
2014-04-15,68,150.5467487191338,80.0,89.0,61.0,106.0,82.0,70.06427933459864,-0.7324513552769455
2014-04-22,70,203.5695670556664,68.0,80.0,89.0,61.0,106.0,69.99888765933972,7.645115100578597
2014-04-29,58,134.50350458080393,70.0,68.0,80.0,89.0,61.0,69.93349598408079,11.484220017972598
2014-05-06,65,171.14750310169006,58.0,70.0,68.0,80.0,89.0,69.86810430882188,-5.31449557745393
2014-05-13,114,224.5389332868084,65.0,58.0,70.0,68.0,80.0,69.80271263356296,3.242558057888786
2014-05-20,94,155.38830661683824,114.0,65.0,58.0,70.0,68.0,69.73732095830404,16.796406565026373
2014-05-27,103,158.32790812801647,94.0,114.0,65.0,58.0,70.0,69.67192928304513,9.802178149087046
2014-06-03,95,221.72564598648083,103.0,94.0,114.0,65.0,58.0,69.60653760778622,19.08359075878873
2014-06-10,114,388.9571769963118,95.0,103.0,94.0,114.0,65.0,69.5411459325273,5.230387983875043
2014-06-17,67,203.91777922854146,114.0,95.0,103.0,94.0,114.0,69.47575425726838,20.761800593576734
2014-06-24,51,151.38852626192013,67.0,114.0,95.0,103.0,94.0,69.41036258200947,2.2130849981502174
2014-07-01,58,156.57328905189775,51.0,67.0,114.0,95.0,103.0,69.34497090675055,-2.6849895716352754
2014-07-08,86,142.20932151761502,58.0,51.0,67.0,114.0,95.0,69.27957923149164,-11.724089782446407
2014-07-15,50,138.5196039382167,86.0,58.0,51.0,67.0,114.0,69.21418755623272,-8.9531651906604
2014-07-22,44,139.80512555796142,50.0,86.0,58.0,51.0,67.0,69.1487958809738,-32.22793905577192
2014-07-29,38,287.70612039690474,44.0,50.0,86.0,58.0,51.0,69.08340420571488,-24.884123177293702
2014-08-05,39,138.60799647929295,38.0,44.0,50.0,86.0,58.0,69.01801253045596,-31.82235858086677
2014-08-12,39,138.72947912932148,39.0,38.0,44.0,50.0,86.0,68.87500000000001,-20.72831010963056
2014-08-19,60,152.1570146606666,39.0,39.0,38.0,44.0,50.0,69.22115384615385,-26.685137610084794
2014-08-26,68,140.35075927291882,60.0,39.0,39.0,38.0,44.0,69.05769230769232,-11.273375366949296
2014-09-02,78,140.51583307609846,68.0,60.0,39.0,39.0,38.0,69.00961538461542,-22.496228508429184
2014-09-09,61,210.15648967129678,78.0,68.0,60.0,39.0,39.0,69.69230769230772,-14.203056008883415
2014-09-16,62,127.68577111437149,61.0,78.0,68.0,60.0,39.0,70.35576923076924,-7.77206299651714
2014-09-23,51,158.59826831992697,62.0,61.0,78.0,68.0,60.0,70.14423076923077,-23.078249471330352
2014-09-30,52,251.96159610520385,51.0,62.0,61.0,78.0,68.0,69.93269230769232,-11.813923125630744
2014-10-07,16,120.26244551510351,52.0,51.0,62.0,61.0,78.0,69.81730769230771,-19.24190447223884
2014-10-14,63,141.70898315820412,16.0,52.0,51.0,62.0,61.0,69.37500000000001,-15.548090947052055
2014-10-21,64,241.269479438795,63.0,16.0,52.0,51.0,62.0,69.18269230769232,2.0463636037757595
2014-10-28,75,121.2296599827298,64.0,63.0,16.0,52.0,51.0,69.27884615384616,3.519023282808708
2014-11-04,50,234.01050395106338,75.0,64.0,63.0,16.0,52.0,69.32692307692308,5.3346316797903635
2014-11-11,73,237.09754485573674,50.0,75.0,64.0,63.0,16.0,69.25961538461536,-3.1927086411766936
2014-11-18,88,176.18147371500538,73.0,50.0,75.0,64.0,63.0,68.69230769230771,12.103668986574194
2014-11-25,51,261.9147598367712,88.0,73.0,50.0,75.0,64.0,67.84615384615387,3.855174819453277
2014-12-02,67,134.393734517519,51.0,88.0,73.0,50.0,75.0,67.26923076923079,-2.765114219462504
